date,regime,confidence,gated_regime,wf_regime,alloc_SP500,alloc_Bonds,alloc_Gold,alloc_Cash,strategy_ret,spy_ret
2023-04-04,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,0.006032,-0.005548
2023-04-05,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,0.00159,-0.002618
2023-04-06,Macro,1.0,Macro,Bull,0.1,0.2,0.3,0.4,-0.001233,0.003901
2023-04-10,Macro,0.9999,Macro,Bull,0.1,0.2,0.3,0.4,-0.005342,0.001026
2023-04-11,Macro,0.9999,Macro,Bull,0.1,0.2,0.3,0.4,0.002335,0.000269
2023-04-12,Macro,0.9984,Macro,Bull,0.1,0.2,0.3,0.4,0.000852,-0.004076
2023-04-13,Macro,0.9685,Macro,Bull,0.1,0.2,0.3,0.4,0.003811,0.013283
2023-04-14,Neutral,0.4852,Macro,Bull,0.1,0.2,0.3,0.4,-0.007387,-0.002443
2023-04-17,Neutral,0.9225,Macro,Bull,0.1,0.2,0.3,0.4,-0.003356,0.003588
2023-04-18,Neutral,0.9921,Neutral,Neutral,0.6,0.3,0.1,0.0,0.001688,0.000652
2023-04-19,Neutral,0.9998,Neutral,Neutral,0.6,0.3,0.1,0.0,-0.000867,-0.000169
2023-04-20,Neutral,1.0,Neutral,Neutral,0.6,0.3,0.1,0.0,-0.000316,-0.005457
2023-04-21,Neutral,1.0,Neutral,Neutral,0.6,0.3,0.1,0.0,-0.002208,0.000777
2023-04-24,Neutral,0.9997,Neutral,Neutral,0.6,0.3,0.1,0.0,0.003832,0.001043
2023-04-25,Neutral,0.9265,Neutral,Neutral,0.6,0.3,0.1,0.0,-0.004604,-0.015874
2023-04-26,Neutral,0.9288,Neutral,Neutral,0.6,0.3,0.1,0.0,-0.006282,-0.004236
2023-04-27,Neutral,0.9342,Neutral,Neutral,0.6,0.3,0.1,0.0,0.008973,0.019908
2023-04-28,Neutral,0.9594,Neutral,Neutral,0.6,0.3,0.1,0.0,0.009987,0.008535
2023-05-01,Neutral,0.9391,Neutral,Neutral,0.6,0.3,0.1,0.0,-0.009705,-0.00101
2023-05-02,Macro,0.9382,Neutral,Neutral,0.6,0.3,0.1,0.0,0.002662,-0.011239
2023-05-03,Macro,0.9921,Neutral,Neutral,0.6,0.3,0.1,0.0,-0.001596,-0.006864
2023-05-04,Macro,0.9999,Macro,Neutral,0.1,0.2,0.3,0.4,-0.000734,-0.007083
2023-05-05,Macro,0.9966,Macro,Neutral,0.1,0.2,0.3,0.4,-0.003508,0.018513
2023-05-08,Macro,0.9122,Macro,Neutral,0.1,0.2,0.3,0.4,-0.002408,0.000267
2023-05-09,Macro,0.8707,Macro,Neutral,0.1,0.2,0.3,0.4,0.000972,-0.004385
2023-05-10,Macro,0.7419,Macro,Neutral,0.1,0.2,0.3,0.4,0.001979,0.004672
2023-05-11,Macro,0.6566,Macro,Neutral,0.1,0.2,0.3,0.4,-0.000635,-0.001744
2023-05-12,Macro,0.626,Macro,Neutral,0.1,0.2,0.3,0.4,-0.002318,-0.00131
2023-05-15,Macro,0.6381,Macro,Neutral,0.1,0.2,0.3,0.4,-0.001084,0.00345
2023-05-16,Macro,0.6941,Macro,Neutral,0.1,0.2,0.3,0.4,-0.005019,-0.006683
2023-05-17,Macro,0.7118,Macro,Neutral,0.1,0.2,0.3,0.4,-0.000408,0.012139
2023-05-18,Macro,0.7238,Macro,Neutral,0.1,0.2,0.3,0.4,-0.00441,0.009633
2023-05-19,Macro,0.769,Macro,Neutral,0.1,0.2,0.3,0.4,0.00141,-0.001455
2023-05-22,Macro,0.8525,Macro,Neutral,0.1,0.2,0.3,0.4,-0.001374,0.000406
2023-05-23,Macro,0.9776,Macro,Neutral,0.1,0.2,0.3,0.4,-0.000186,-0.011223
2023-05-24,Macro,0.9947,Macro,Neutral,0.1,0.2,0.3,0.4,-0.004135,-0.007245
2023-05-25,Macro,0.9534,Macro,Neutral,0.1,0.2,0.3,0.4,-0.002517,0.00866
2023-05-26,Macro,0.6148,Macro,Neutral,0.1,0.2,0.3,0.4,0.004109,0.012951
2023-05-30,Neutral,0.8688,Macro,Neutral,0.1,0.2,0.3,0.4,0.003893,0.000381
2023-05-31,Neutral,0.9881,Macro,Neutral,0.1,0.2,0.3,0.4,0.00165,-0.005545
2023-06-01,Neutral,0.9999,Neutral,Neutral,0.6,0.3,0.1,0.0,0.007507,0.009501
2023-06-02,Neutral,1.0,Neutral,Neutral,0.6,0.3,0.1,0.0,0.003915,0.014461
2023-06-05,Neutral,1.0,Neutral,Neutral,0.6,0.3,0.1,0.0,-0.001107,-0.001916
2023-06-06,Neutral,1.0,Neutral,Neutral,0.6,0.3,0.1,0.0,0.003184,0.002178
2023-06-07,Neutral,1.0,Neutral,Neutral,0.6,0.3,0.1,0.0,-0.007729,-0.003458
2023-06-08,Neutral,1.0,Neutral,Neutral,0.6,0.3,0.1,0.0,0.008459,0.006048
2023-06-09,Neutral,1.0,Neutral,Neutral,0.6,0.3,0.1,0.0,0.000397,0.001794
2023-06-12,Neutral,1.0,Neutral,Neutral,0.6,0.3,0.1,0.0,0.006238,0.009072
2023-06-13,Neutral,1.0,Neutral,Neutral,0.6,0.3,0.1,0.0,0.000255,0.006593
2023-06-14,Neutral,1.0,Neutral,Neutral,0.6,0.3,0.1,0.0,0.003171,0.001191
2023-06-15,Neutral,1.0,Neutral,Neutral,0.6,0.3,0.1,0.0,0.011023,0.012398
2023-06-16,Neutral,1.0,Neutral,Neutral,0.6,0.3,0.1,0.0,-0.003363,-0.003406
2023-06-20,Neutral,1.0,Neutral,Neutral,0.6,0.3,0.1,0.0,-0.002072,-0.005188
2023-06-21,Neutral,1.0,Neutral,Neutral,0.6,0.3,0.1,0.0,-0.002493,-0.005124
2023-06-22,Neutral,1.0,Neutral,Neutral,0.6,0.3,0.1,0.0,-0.002447,0.00361
2023-06-23,Neutral,1.0,Neutral,Neutral,0.6,0.3,0.1,0.0,-0.001269,-0.00756
2023-06-26,Neutral,1.0,Neutral,Neutral,0.6,0.3,0.1,0.0,-0.001958,-0.004086
2023-06-27,Neutral,1.0,Neutral,Neutral,0.6,0.3,0.1,0.0,0.005335,0.010963
2023-06-28,Neutral,1.0,Neutral,Neutral,0.6,0.3,0.1,0.0,0.001351,0.000504
2023-06-29,Neutral,1.0,Neutral,Neutral,0.6,0.3,0.1,0.0,-0.003157,0.003941
2023-06-30,Neutral,1.0,Neutral,Neutral,0.6,0.3,0.1,0.0,0.011285,0.011801
2023-07-03,Neutral,1.0,Neutral,Neutral,0.6,0.3,0.1,0.0,-0.000898,0.001151
2023-07-05,Neutral,1.0,Neutral,Neutral,0.6,0.3,0.1,0.0,-0.004096,-0.001487
2023-07-06,Neutral,1.0,Neutral,Neutral,0.6,0.3,0.1,0.0,-0.009239,-0.007831
2023-07-07,Neutral,1.0,Neutral,Neutral,0.6,0.3,0.1,0.0,-0.002571,-0.002525
2023-07-10,Neutral,1.0,Neutral,Bull,0.6,0.3,0.1,0.0,0.001991,0.002531
2023-07-11,Neutral,1.0,Neutral,Bull,0.6,0.3,0.1,0.0,0.005738,0.006368
2023-07-12,Neutral,1.0,Neutral,Bull,0.6,0.3,0.1,0.0,0.009521,0.008046
2023-07-13,Neutral,1.0,Neutral,Bull,0.6,0.3,0.1,0.0,0.007987,0.007937
2023-07-14,Neutral,1.0,Neutral,Bull,0.6,0.3,0.1,0.0,-0.002459,-0.000623
2023-07-17,Neutral,1.0,Neutral,Bull,0.6,0.3,0.1,0.0,0.002303,0.003472
2023-07-18,Neutral,1.0,Neutral,Bull,0.6,0.3,0.1,0.0,0.006966,0.00743
2023-07-19,Neutral,1.0,Neutral,Bull,0.6,0.3,0.1,0.0,0.00474,0.002224
2023-07-20,Neutral,1.0,Neutral,Bull,0.6,0.3,0.1,0.0,-0.00813,-0.006635
2023-07-21,Neutral,1.0,Neutral,Bull,0.6,0.3,0.1,0.0,-0.000218,0.0
2023-07-24,Neutral,1.0,Neutral,Bull,0.6,0.3,0.1,0.0,0.001161,0.004467
2023-07-25,Neutral,1.0,Neutral,Bull,0.6,0.3,0.1,0.0,0.001632,0.00273
2023-07-26,Neutral,0.9998,Neutral,Bull,0.6,0.3,0.1,0.0,0.000877,0.000154
2023-07-27,Neutral,1.0,Neutral,Bull,0.6,0.3,0.1,0.0,-0.011385,-0.00663
2023-07-28,Neutral,1.0,Neutral,Bull,0.6,0.3,0.1,0.0,0.008213,0.00979
2023-07-31,Neutral,1.0,Neutral,Bull,0.6,0.3,0.1,0.0,0.002133,0.001904
2023-08-01,Neutral,1.0,Neutral,Bull,0.6,0.3,0.1,0.0,-0.007669,-0.002861
2023-08-02,Neutral,1.0,Neutral,Bull,0.6,0.3,0.1,0.0,-0.012033,-0.013911
2023-08-03,Neutral,1.0,Neutral,Bull,0.6,0.3,0.1,0.0,-0.008674,-0.002866
2023-08-04,Neutral,1.0,Neutral,Bull,0.6,0.3,0.1,0.0,0.002962,-0.004523
2023-08-07,Neutral,1.0,Neutral,Bull,0.6,0.3,0.1,0.0,0.002057,0.008728
2023-08-08,Neutral,1.0,Neutral,Bull,0.6,0.3,0.1,0.0,0.000241,-0.004349
2023-08-09,Neutral,1.0,Neutral,Bull,0.6,0.3,0.1,0.0,-0.002936,-0.006685
2023-08-10,Neutral,1.0,Neutral,Bull,0.6,0.3,0.1,0.0,-0.00483,0.000359
2023-08-11,Neutral,1.0,Neutral,Bull,0.6,0.3,0.1,0.0,-0.00104,-0.000583
2023-08-14,Neutral,1.0,Neutral,Bull,0.6,0.3,0.1,0.0,0.002347,0.00552
2023-08-15,Neutral,1.0,Neutral,Bull,0.6,0.3,0.1,0.0,-0.009083,-0.011649
2023-08-16,Neutral,1.0,Neutral,Bull,0.6,0.3,0.1,0.0,-0.007328,-0.007338
2023-08-17,Neutral,1.0,Neutral,Bull,0.6,0.3,0.1,0.0,-0.006005,-0.00762
2023-08-18,Neutral,1.0,Neutral,Bull,0.6,0.3,0.1,0.0,0.001365,0.000481
2023-08-21,Neutral,1.0,Neutral,Bull,0.6,0.3,0.1,0.0,0.000178,0.006506
2023-08-22,Neutral,1.0,Neutral,Bull,0.6,0.3,0.1,0.0,0.000842,-0.002709
2023-08-23,Neutral,1.0,Neutral,Bull,0.6,0.3,0.1,0.0,0.015132,0.011138
2023-08-24,Neutral,1.0,Neutral,Bull,0.6,0.3,0.1,0.0,-0.010316,-0.013859
2023-08-25,Neutral,1.0,Neutral,Bull,0.6,0.3,0.1,0.0,0.00508,0.00705
2023-08-28,Neutral,1.0,Neutral,Bull,0.6,0.3,0.1,0.0,0.004407,0.006341
2023-08-29,Neutral,1.0,Neutral,Bull,0.6,0.3,0.1,0.0,0.012765,0.014455
2023-08-30,Neutral,1.0,Neutral,Bull,0.6,0.3,0.1,0.0,0.00241,0.004119
2023-08-31,Neutral,1.0,Neutral,Bull,0.6,0.3,0.1,0.0,0.000297,-0.001463
2023-09-01,Neutral,1.0,Neutral,Bull,0.6,0.3,0.1,0.0,-0.003505,0.001865
2023-09-05,Neutral,1.0,Neutral,Bull,0.6,0.3,0.1,0.0,-0.007616,-0.004322
2023-09-06,Neutral,1.0,Neutral,Bull,0.6,0.3,0.1,0.0,-0.003749,-0.006722
2023-09-07,Neutral,1.0,Neutral,Bull,0.6,0.3,0.1,0.0,-0.000903,-0.00307
2023-09-08,Neutral,1.0,Neutral,Bull,0.6,0.3,0.1,0.0,0.002086,0.001506
2023-09-11,Neutral,1.0,Neutral,Bull,0.6,0.3,0.1,0.0,0.00197,0.006577
2023-09-12,Neutral,1.0,Neutral,Bull,0.6,0.3,0.1,0.0,-0.002078,-0.005486
2023-09-13,Neutral,1.0,Neutral,Bull,0.6,0.3,0.1,0.0,0.000405,0.001166
2023-09-14,Neutral,1.0,Neutral,Bull,0.6,0.3,0.1,0.0,0.003059,0.008622
2023-09-15,Neutral,1.0,Neutral,Bull,0.6,0.3,0.1,0.0,-0.008397,-0.012048
2023-09-18,Neutral,1.0,Neutral,Bull,0.6,0.3,0.1,0.0,0.002651,0.000586
2023-09-19,Neutral,1.0,Neutral,Bull,0.6,0.3,0.1,0.0,-0.003553,-0.002074
2023-09-20,Neutral,1.0,Neutral,Bull,0.6,0.3,0.1,0.0,-0.004506,-0.009193
2023-09-21,Neutral,1.0,Neutral,Bull,0.6,0.3,0.1,0.0,-0.018344,-0.016528
2023-09-22,Neutral,1.0,Neutral,Bull,0.6,0.3,0.1,0.0,0.001386,-0.002248
2023-09-25,Neutral,1.0,Neutral,Bull,0.6,0.3,0.1,0.0,-0.005375,0.004205
2023-09-26,Neutral,0.9993,Neutral,Bull,0.6,0.3,0.1,0.0,-0.010657,-0.014691
2023-09-27,Neutral,1.0,Neutral,Bull,0.6,0.3,0.1,0.0,-0.00255,0.000399
2023-09-28,Neutral,1.0,Neutral,Bull,0.6,0.3,0.1,0.0,0.003895,0.005797
2023-09-29,Neutral,1.0,Neutral,Bull,0.6,0.3,0.1,0.0,-0.00245,-0.002427
2023-10-02,Neutral,1.0,Neutral,Bull,0.6,0.3,0.1,0.0,-0.006311,-0.000398
2023-10-03,Neutral,0.9996,Neutral,Bull,0.6,0.3,0.1,0.0,-0.014774,-0.013386
2023-10-04,Neutral,1.0,Neutral,Bull,0.6,0.3,0.1,0.0,0.00859,0.007282
2023-10-05,Neutral,1.0,Neutral,Bull,0.6,0.3,0.1,0.0,-0.001905,-0.000377
2023-10-06,Neutral,1.0,Neutral,Neutral,0.6,0.3,0.1,0.0,0.004004,0.011873
2023-10-09,Neutral,1.0,Neutral,Neutral,0.6,0.3,0.1,0.0,0.012721,0.006402
2023-10-10,Neutral,1.0,Neutral,Neutral,0.6,0.3,0.1,0.0,0.00254,0.005205
2023-10-11,Neutral,1.0,Neutral,Neutral,0.6,0.3,0.1,0.0,0.009454,0.004096
2023-10-12,Neutral,1.0,Neutral,Neutral,0.6,0.3,0.1,0.0,-0.012101,-0.006096
2023-10-13,Neutral,0.9998,Neutral,Neutral,0.6,0.3,0.1,0.0,0.005594,-0.004981
2023-10-16,Neutral,1.0,Neutral,Neutral,0.6,0.3,0.1,0.0,0.000998,0.010522
2023-10-17,Neutral,0.9986,Neutral,Neutral,0.6,0.3,0.1,0.0,-0.003148,-4.6e-05
2023-10-18,Neutral,0.5406,Neutral,Neutral,0.6,0.3,0.1,0.0,-0.009187,-0.013325
2023-10-19,Macro,0.9989,Neutral,Neutral,0.6,0.3,0.1,0.0,-0.010186,-0.008786
2023-10-20,Macro,1.0,Neutral,Neutral,0.6,0.3,0.1,0.0,-0.005396,-0.012288
2023-10-23,Macro,0.9945,Macro,Neutral,0.1,0.2,0.3,0.4,0.001056,-0.001733
2023-10-24,Macro,0.9754,Macro,Neutral,0.1,0.2,0.3,0.4,0.003357,0.007539
2023-10-25,Macro,0.9905,Macro,Neutral,0.1,0.2,0.3,0.4,-0.004625,-0.014352
2023-10-26,Macro,0.9977,Macro,Neutral,0.1,0.2,0.3,0.4,0.002344,-0.011974
2023-10-27,Macro,0.9953,Macro,Neutral,0.1,0.2,0.3,0.4,0.002186,-0.004533
2023-10-30,Macro,0.7495,Macro,Bull,0.1,0.2,0.3,0.4,-0.001397,0.011956
2023-10-31,Neutral,0.9702,Macro,Bull,0.1,0.2,0.3,0.4,-0.001985,0.00628
2023-11-01,Neutral,0.9995,Macro,Bull,0.1,0.2,0.3,0.4,0.004458,0.010665
2023-11-02,Neutral,0.9999,Neutral,Bull,0.6,0.3,0.1,0.0,0.01851,0.019164
2023-11-03,Neutral,1.0,Neutral,Bull,0.6,0.3,0.1,0.0,0.007872,0.009123
2023-11-06,Neutral,1.0,Neutral,Bull,0.6,0.3,0.1,0.0,-0.002309,0.0023
2023-11-07,Neutral,1.0,Neutral,Neutral,0.6,0.3,0.1,0.0,0.005718,0.002846
2023-11-08,Neutral,1.0,Neutral,Neutral,0.6,0.3,0.1,0.0,0.004553,0.000732
2023-11-09,Neutral,1.0,Neutral,Neutral,0.6,0.3,0.1,0.0,-0.011181,-0.007799
2023-11-10,Neutral,1.0,Neutral,Neutral,0.6,0.3,0.1,0.0,0.009952,0.015605
2023-11-13,Neutral,1.0,Neutral,Neutral,0.6,0.3,0.1,0.0,-0.000697,-0.000953
2023-11-14,Neutral,1.0,Neutral,Neutral,0.6,0.3,0.1,0.0,0.019333,0.019401
2023-11-15,Neutral,1.0,Neutral,Neutral,0.6,0.3,0.1,0.0,-0.003204,0.002117
2023-11-16,Neutral,1.0,Neutral,Neutral,0.6,0.3,0.1,0.0,0.00559,0.001223
2023-11-17,Neutral,1.0,Neutral,Neutral,0.6,0.3,0.1,0.0,0.002141,0.001244
2023-11-20,Neutral,1.0,Neutral,Neutral,0.6,0.3,0.1,0.0,0.006288,0.007698
2023-11-21,Neutral,1.0,Neutral,Neutral,0.6,0.3,0.1,0.0,-0.00036,-0.002179
2023-11-22,Neutral,1.0,Neutral,Neutral,0.6,0.3,0.1,0.0,0.00295,0.003861
2023-11-24,Neutral,1.0,Neutral,Neutral,0.6,0.3,0.1,0.0,-0.002643,0.000615
2023-11-27,Neutral,1.0,Neutral,Neutral,0.6,0.3,0.1,0.0,0.004604,-0.001801
2023-11-28,Neutral,1.0,Neutral,Neutral,0.6,0.3,0.1,0.0,0.002519,0.00099
2023-11-29,Neutral,1.0,Neutral,Neutral,0.6,0.3,0.1,0.0,0.003497,-0.000703
2023-11-30,Neutral,1.0,Neutral,Neutral,0.6,0.3,0.1,0.0,-0.00152,0.003937
2023-12-01,Neutral,1.0,Neutral,Neutral,0.6,0.3,0.1,0.0,0.010927,0.005916
2023-12-04,Neutral,1.0,Neutral,Neutral,0.6,0.3,0.1,0.0,-0.006505,-0.00525
2023-12-05,Neutral,1.0,Neutral,Neutral,0.6,0.3,0.1,0.0,0.005949,-0.000197
2023-12-06,Neutral,1.0,Neutral,Neutral,0.6,0.3,0.1,0.0,0.001946,-0.00403
2023-12-07,Neutral,1.0,Neutral,Neutral,0.6,0.3,0.1,0.0,0.003022,0.00763
2023-12-08,Neutral,0.9998,Neutral,Neutral,0.6,0.3,0.1,0.0,-0.001209,0.004299
2023-12-11,Neutral,0.9966,Neutral,Neutral,0.6,0.3,0.1,0.0,0.000595,0.00389
2023-12-12,Neutral,0.9934,Neutral,Neutral,0.6,0.3,0.1,0.0,0.003576,0.004567
2023-12-13,Neutral,0.9991,Neutral,Neutral,0.6,0.3,0.1,0.0,0.017569,0.01379
2023-12-14,Neutral,0.9461,Neutral,Neutral,0.6,0.3,0.1,0.0,0.010316,0.003209
2023-12-15,Neutral,0.7102,Neutral,Neutral,0.6,0.3,0.1,0.0,-0.001571,-0.001647
2023-12-18,Neutral,0.6897,Neutral,Neutral,0.6,0.3,0.1,0.0,0.001439,0.005625
2023-12-19,Neutral,0.7254,Neutral,Low-Vol,0.6,0.3,0.1,0.0,0.005946,0.006081
2023-12-20,Neutral,1.0,Neutral,Low-Vol,0.6,0.3,0.1,0.0,-0.006826,-0.013857
2023-12-21,Neutral,1.0,Neutral,Low-Vol,0.6,0.3,0.1,0.0,0.004498,0.009482
2023-12-22,Neutral,0.9997,Neutral,Neutral,0.6,0.3,0.1,0.0,0.000285,0.00201
2023-12-26,Neutral,0.9997,Neutral,Neutral,0.6,0.3,0.1,0.0,0.004149,0.004223
2023-12-27,Neutral,0.9997,Neutral,Neutral,0.6,0.3,0.1,0.0,0.006854,0.001808
2023-12-28,Neutral,0.9994,Neutral,Neutral,0.6,0.3,0.1,0.0,-0.002534,0.000378
2023-12-29,Neutral,0.9997,Neutral,Low-Vol,0.6,0.3,0.1,0.0,-0.0046,-0.002895
2024-01-02,Neutral,1.0,Neutral,Low-Vol,0.6,0.3,0.1,0.0,-0.005323,-0.005596
2024-01-03,Neutral,1.0,Neutral,Low-Vol,0.6,0.3,0.1,0.0,-0.004483,-0.008167
2024-01-04,Neutral,1.0,Neutral,Low-Vol,0.6,0.3,0.1,0.0,-0.006391,-0.003221
2024-01-05,Neutral,1.0,Neutral,Neutral,0.6,0.3,0.1,0.0,-0.002032,0.00137
2024-01-08,Neutral,1.0,Neutral,Neutral,0.6,0.3,0.1,0.0,0.010744,0.014276
2024-01-09,Neutral,1.0,Neutral,Neutral,0.6,0.3,0.1,0.0,-0.002791,-0.001517
2024-01-10,Neutral,1.0,Neutral,Neutral,0.6,0.3,0.1,0.0,0.001767,0.005655
2024-01-11,Neutral,1.0,Neutral,Neutral,0.6,0.3,0.1,0.0,0.001617,-0.000441
2024-01-12,Neutral,0.9999,Neutral,Neutral,0.6,0.3,0.1,0.0,0.000806,0.000693
2024-01-16,Neutral,1.0,Neutral,Neutral,0.6,0.3,0.1,0.0,-0.008435,-0.003671
2024-01-17,Neutral,1.0,Neutral,Neutral,0.6,0.3,0.1,0.0,-0.004911,-0.005559
2024-01-18,Neutral,1.0,Neutral,Neutral,0.6,0.3,0.1,0.0,0.00337,0.008893
2024-01-19,Neutral,1.0,Neutral,Neutral,0.6,0.3,0.1,0.0,0.008738,0.012466
2024-01-22,Neutral,1.0,Neutral,Neutral,0.6,0.3,0.1,0.0,0.002676,0.002114
2024-01-23,Neutral,0.9998,Neutral,Neutral,0.6,0.3,0.1,0.0,-0.000237,0.002917
2024-01-24,Neutral,1.0,Neutral,Neutral,0.6,0.3,0.1,0.0,-0.001926,0.001093
2024-01-25,Neutral,1.0,Neutral,Neutral,0.6,0.3,0.1,0.0,0.005621,0.005439
2024-01-26,Neutral,1.0,Neutral,Neutral,0.6,0.3,0.1,0.0,-0.001406,-0.00127
2024-01-29,Neutral,1.0,Neutral,Neutral,0.6,0.3,0.1,0.0,0.008912,0.007919
2024-01-30,Neutral,1.0,Neutral,Neutral,0.6,0.3,0.1,0.0,0.002394,-0.000774
2024-01-31,Neutral,1.0,Neutral,Neutral,0.6,0.3,0.1,0.0,-0.006918,-0.016317
2024-02-01,Neutral,1.0,Neutral,Neutral,0.6,0.3,0.1,0.0,0.014778,0.013088
2024-02-02,Neutral,1.0,Neutral,Neutral,0.6,0.3,0.1,0.0,-0.001256,0.010527
2024-02-05,Neutral,1.0,Neutral,Neutral,0.6,0.3,0.1,0.0,-0.008794,-0.003641
2024-02-06,Neutral,1.0,Neutral,Neutral,0.6,0.3,0.1,0.0,0.005197,0.002903
2024-02-07,Neutral,1.0,Neutral,Neutral,0.6,0.3,0.1,0.0,0.003526,0.00834
2024-02-08,Neutral,1.0,Neutral,Neutral,0.6,0.3,0.1,0.0,-0.00157,0.000442
2024-02-09,Neutral,1.0,Neutral,Neutral,0.6,0.3,0.1,0.0,0.002474,0.005779
2024-02-12,Neutral,1.0,Neutral,Neutral,0.6,0.3,0.1,0.0,-0.000173,-0.000439
2024-02-13,Neutral,1.0,Neutral,Neutral,0.6,0.3,0.1,0.0,-0.014783,-0.013773
2024-02-14,Neutral,1.0,Neutral,Neutral,0.6,0.3,0.1,0.0,0.00692,0.009088
2024-02-15,Neutral,1.0,Neutral,Neutral,0.6,0.3,0.1,0.0,0.006364,0.0069
2024-02-16,Neutral,1.0,Neutral,Neutral,0.6,0.3,0.1,0.0,-0.004358,-0.00498
2024-02-20,Neutral,1.0,Neutral,Neutral,0.6,0.3,0.1,0.0,-0.002438,-0.005505
2024-02-21,Neutral,1.0,Neutral,Neutral,0.6,0.3,0.1,0.0,-0.001584,0.000906
2024-02-22,Neutral,1.0,Neutral,Neutral,0.6,0.3,0.1,0.0,0.013924,0.020695
2024-02-23,Neutral,1.0,Neutral,Neutral,0.6,0.3,0.1,0.0,0.004995,0.00069
2024-02-26,Neutral,1.0,Neutral,Neutral,0.6,0.3,0.1,0.0,-0.003315,-0.003662
2024-02-27,Neutral,1.0,Neutral,Neutral,0.6,0.3,0.1,0.0,-0.001107,0.001858
2024-02-28,Neutral,1.0,Neutral,Neutral,0.6,0.3,0.1,0.0,0.001293,-0.001322
2024-02-29,Neutral,1.0,Neutral,Neutral,0.6,0.3,0.1,0.0,0.004789,0.003595
2024-03-01,Neutral,1.0,Neutral,Neutral,0.6,0.3,0.1,0.0,0.009393,0.009388
2024-03-04,Neutral,1.0,Neutral,Neutral,0.6,0.3,0.1,0.0,-0.000233,-0.001072
2024-03-05,Neutral,1.0,Neutral,Neutral,0.6,0.3,0.1,0.0,-0.001122,-0.009994
2024-03-06,Neutral,1.0,Neutral,Neutral,0.6,0.3,0.1,0.0,0.005622,0.005067
2024-03-07,Neutral,1.0,Neutral,Neutral,0.6,0.3,0.1,0.0,0.006243,0.009926
2024-03-08,Neutral,1.0,Neutral,Neutral,0.6,0.3,0.1,0.0,-0.003288,-0.006002
2024-03-11,Neutral,1.0,Neutral,Neutral,0.6,0.3,0.1,0.0,-0.000489,-0.00086
2024-03-12,Neutral,1.0,Neutral,Neutral,0.6,0.3,0.1,0.0,0.002852,0.010757
2024-03-13,Neutral,1.0,Neutral,Neutral,0.6,0.3,0.1,0.0,-0.001694,-0.001567
2024-03-14,Neutral,1.0,Neutral,Neutral,0.6,0.3,0.1,0.0,-0.006211,-0.001977
2024-03-15,Neutral,1.0,Neutral,Neutral,0.6,0.3,0.1,0.0,-0.004536,-0.006867
2024-03-18,Neutral,1.0,Neutral,Neutral,0.6,0.3,0.1,0.0,0.002822,0.005943
2024-03-19,Neutral,1.0,Neutral,Neutral,0.6,0.3,0.1,0.0,0.004061,0.005557
2024-03-20,Neutral,1.0,Neutral,Neutral,0.6,0.3,0.1,0.0,0.006644,0.009249
2024-03-21,Neutral,0.9995,Neutral,Neutral,0.6,0.3,0.1,0.0,0.002525,0.003305
2024-03-22,Neutral,0.9998,Neutral,Neutral,0.6,0.3,0.1,0.0,0.000929,-0.001896
2024-03-25,Neutral,0.9997,Neutral,Neutral,0.6,0.3,0.1,0.0,-0.002838,-0.002763
2024-03-26,Neutral,0.9997,Neutral,Neutral,0.6,0.3,0.1,0.0,4.9e-05,-0.001847
2024-03-27,Neutral,0.9999,Neutral,Low-Vol,0.6,0.3,0.1,0.0,0.008742,0.008404
2024-03-28,Neutral,0.9999,Neutral,Low-Vol,0.6,0.3,0.1,0.0,0.000922,-0.000191
2024-04-01,Neutral,1.0,Neutral,Low-Vol,0.6,0.3,0.1,0.0,-0.005615,-0.00174
2024-04-02,Neutral,1.0,Neutral,Low-Vol,0.6,0.3,0.1,0.0,-0.003991,-0.006358
2024-04-03,Neutral,1.0,Neutral,Low-Vol,0.6,0.3,0.1,0.0,0.001471,0.001098
2024-04-04,Neutral,1.0,Neutral,Neutral,0.6,0.3,0.1,0.0,-0.005745,-0.012206
2024-04-05,Neutral,1.0,Neutral,Neutral,0.6,0.3,0.1,0.0,0.003804,0.010447
2024-04-08,Neutral,1.0,Neutral,Neutral,0.6,0.3,0.1,0.0,0.000926,0.00056
2024-04-09,Neutral,1.0,Neutral,Neutral,0.6,0.3,0.1,0.0,0.004034,0.001157
2024-04-10,Neutral,1.0,Neutral,Neutral,0.6,0.3,0.1,0.0,-0.013492,-0.010013
2024-04-11,Neutral,1.0,Neutral,Neutral,0.6,0.3,0.1,0.0,0.005108,0.007547
2024-04-12,Neutral,0.9999,Neutral,Neutral,0.6,0.3,0.1,0.0,-0.008002,-0.013803
2024-04-15,Neutral,0.9984,Neutral,Neutral,0.6,0.3,0.1,0.0,-0.010297,-0.012528
2024-04-16,Neutral,0.9999,Neutral,Neutral,0.6,0.3,0.1,0.0,-0.002963,-0.001824
2024-04-17,Neutral,1.0,Neutral,Neutral,0.6,0.3,0.1,0.0,-0.000958,-0.005918
2024-04-18,Neutral,1.0,Neutral,Neutral,0.6,0.3,0.1,0.0,-0.002405,-0.002058
2024-04-19,Neutral,0.9999,Neutral,Neutral,0.6,0.3,0.1,0.0,-0.003843,-0.008728
2024-04-22,Neutral,1.0,Neutral,Neutral,0.6,0.3,0.1,0.0,0.002551,0.009209
